Speaker	Task	City	Region	Gender	Ethnicity	Generation	Word	Vowel	Preceding Phone	Aspirated	Following Phone	Following Class	Begin Time (s)	End Time (s)	Duration (ms)	F0 20%	F0 50%	F0 80%	F1 20%	F1 50%	F1 80%	F2 20%	F2 50%	F2 80%	F3 20%	F3 50%	F3 80%	Normalized F1 20%	Normalized F1 50%	Normalized F1 80%	Normalized F2 20%	Normalized F2 50%	Normalized F2 80%	Notes	Outlier	Checked By	Date	Settings	Analyst	Date	Settings	Praat Version	OS
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	beige	e	b	n	ʒ	C	2468.63	2468.80	165.24	172	177	179	490	467	398	2400	2497	2523	3073	3029	3063	-0.701427379	-0.749503512	-0.909380765	0.887391246	0.92701252	0.937371179		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	brag	æ	ɹ	n	g	G	2171.97	2172.08	109.63	174	174	169	642	611	519	1866	1843	2022	2513	2581	2613	-0.431244466	-0.480735811	-0.643928887	0.635719612	0.623317188	0.71600963		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	brag	æ	ɹ	n	g	G	2384.67	2384.76	86.71	161	155	158	651	673	565	1841	1858	1956	2519	2587	2588	-0.417323128	-0.38408744	-0.559007039	0.622231411	0.63142315	0.682824081		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	brag	æ	ɹ	n	g	G	2498.83	2498.92	96.00	183	183	183	742	644	541	1803	1824	1845	2454	2539	2531	-0.286483527	-0.428134044	-0.602413491	0.601374453	0.612954401	0.624401787		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dad	æ	d	n	d	C	2320.27	2320.43	159.64	194	198	200	545	767	674	2319	2056	1952	2475	3037	3038	-0.595046975	-0.253345968	-0.382602659	0.853058567	0.732684857	0.680776997		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dad	æ	d	n	d	C	2743.20	2743.38	179.59	197	193	194	583	716	699	2343	2110	2028	3124	3046	3043	-0.527645584	-0.322152603	-0.346182028	0.863354669	0.758610457	0.718972595		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dad	æ	d	n	d	C	2903.33	2903.51	182.82	193	196	205	564	589	586	2217	2038	1924	3058	2920	2937	-0.560778518	-0.517406586	-0.52251298	0.80807744	0.723891444	0.666328861		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	day	e	d	n	t	#	2318.70	2318.84	138.80	195	202	205	421	403	400	2520	2662	2665	3132	3205	3094	-0.853199936	-0.896896208	-0.904368223	0.936181411	0.991000229	0.992126567		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	day	e	d	n	t	#	2442.21	2442.35	145.36	199	218	244	426	430	448	2573	2591	2693	3203	3105	3147	-0.841393424	-0.832047561	-0.791039537	0.956995042	0.963966411	1.002578323		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	day	e	d	n	t	#	2937.32	2937.51	188.41	189	198	189	476	384	377	2449	2584	2651	3103	3097	3075	-0.730414916	-0.945190217	-0.963587582	0.907602287	0.961261095	0.986859436		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dead	ɛ	d	n	d	C	2479.46	2479.57	110.29	205	226	241	438	485	473	2298	2242	2156	3194	3175	3176	-0.813613859	-0.711683879	-0.736737381	0.843961689	0.819290834	0.780177162		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dead	ɛ	d	n	d	C	2688.39	2688.52	121.53	195	201	205	430	523	493	2346	2295	2247	3214	3159	3288	-0.832047561	-0.636251306	-0.695323596	0.864634259	0.842655353	0.821518502		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dead	ɛ	d	n	d	C	2805.88	2805.99	109.75	213	215	223	443	472	475	2120	2168	2104	2981	2989	3080	-0.802263	-0.738853784	-0.732517966	0.763338598	0.785727593	0.755762804		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	drag	æ	ɹ	n	g	G	2093.43	2093.54	110.03	170	171	170	581	590	503	1812	1898	1950	2681	2618	2489	-0.531082013	-0.515710233	-0.6752426	0.606353717	0.652723209	0.679751882		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	drag	æ	ɹ	n	g	G	2358.39	2358.50	117.06	169	172	167	615	676	500	1846	1903	1868	2604	2696	2553	-0.474210502	-0.379639694	-0.681224671	0.624943645	0.655354097	0.636790849		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	drag	æ	ɹ	n	g	G	2487.08	2487.16	82.99	182	180	178	569	593	518	1823	1870	1999	2518	2571	2506	-0.551952336	-0.510638371	-0.645857528	0.612406005	0.63786094	0.704569565		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dragging	æ	ɹ	n	g	G	2226.63	2226.73	100.96	169	173	173	622	635	497	1917	2029	2141	2684	2704	2701	-0.462892677	-0.442207771	-0.687242744	0.662683973	0.71946557	0.773195519		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dragging	æ	ɹ	n	g	G	2341.31	2341.40	94.14	169	170	167	645	620	486	1848	1897	2072	2589	2649	2607	-0.426582453	-0.466113292	-0.709624146	0.626026482	0.6521962	0.740436834		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dragging	æ	ɹ	n	g	G	2443.45	2443.55	104.05	178	183	183	583	599	500	1849	1900	2074	2549	2617	2635	-0.527645584	-0.500571172	-0.681224671	0.626567462	0.653776395	0.741401619		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dragon	æ	ɹ	n	g	G	2179.13	2179.23	106.53	167	170	172	604	623	515	1960	2002	2100	2704	2732	2679	-0.492258572	-0.461286251	-0.651665869	0.684866982	0.70606919	0.753859854		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dragon	æ	ɹ	n	g	G	2378.39	2378.48	94.55	156	158	160	612	608	523	1866	1923	2054	2596	2609	2633	-0.479100487	-0.485657888	-0.636251306	0.635719612	0.665808976	0.731711621		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	dragon	æ	ɹ	n	g	G	2504.97	2505.05	84.23	165	166	167	614	624	543	1821	1918	2013	2535	2601	2522	-0.475837842	-0.459682401	-0.59872345	0.61130831	0.663205486	0.711548656		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	egg	ɛ	t	n	g	G	2400.35	2400.48	122.71	--undefined--	215	224	516	454	439	2202	2011	2592	2745	2688	3124	-0.649726004	-0.777735572	-0.811333357	0.801288547	0.71055462	0.964352288		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	egg	ɛ	t	n	g	G	2585.36	2585.47	114.01	227	213	210	571	422	396	2263	2299	2370	3004	2896	2754	-0.54844356	-0.850827456	-0.914418559	0.828613876	0.844396755	0.874812464		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	egg	ɛ	t	n	g	G	2765.72	2765.85	134.69	--undefined--	189	185	530	480	467	2429	2581	2613	2896	3041	2959	-0.622955763	-0.722046666	-0.749503512	0.899402159	0.96009943	0.972421496		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	had	æ	h	n	d	C	2350.48	2350.59	113.10	213	221	226	940	838	718	1859	2110	2103	2911	2841	2791	-0.049952895	-0.164814669	-0.319363201	0.631961218	0.758610457	0.755287406		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	had	æ	h	n	d	C	2633.97	2634.08	110.10	223	224	233	831	885	734	1933	1735	1901	2935	2863	2965	-0.173202975	-0.110245125	-0.297323741	0.670995709	0.562929923	0.654302573		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	had	æ	h	n	d	C	2712.96	2713.05	91.16	200	196	195	771	734	566	1918	1924	1965	2851	2910	2956	-0.248144396	-0.297323741	-0.557238692	0.663205486	0.666328861	0.687414754		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	head	ɛ	h	n	d	C	2344.24	2344.32	81.59	210	205	203	618	582	502	2327	2286	2262	3161	3137	3095	-0.469344312	-0.529362322	-0.67723265	0.856502393	0.838726074	0.828171887		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	head	ɛ	h	n	d	C	2876.54	2876.63	94.91	209	194	200	544	550	463	2257	2149	2104	3111	3128	3058	-0.596883523	-0.585914492	-0.758105716	0.825959007	0.776925127	0.755762804		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	head	ɛ	h	n	d	C	2898.47	2898.57	103.72	213	224	229	540	493	444	2163	2217	2154	2859	2863	3123	-0.60426363	-0.695323596	-0.800008207	0.783418656	0.80807744	0.779249088		n	JMR	Wed Aug 06 14:57:37 2014	"Max formant: 5500 Hz, Number of formants: 4"	JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	heed	i	h	n	d	C	2413.61	2413.72	109.57	240	250	244	391	370	277	2852	2803	2764	3230	3253	3265	-0.92712521	-0.982329764	-1.271815264	1.059943012	1.042612781	1.028601415		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	heed	i	h	n	d	C	2892.84	2892.93	86.63	223	219	215	299	311	298	2879	2608	2582	3563	3524	3410	-1.195389196	-1.156039858	-1.198739283	1.069365521	0.970506153	0.960486802		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	heed	i	h	n	d	C	2943.73	2943.85	125.92	226	217	210	267	352	388	2916	2835	2914	3819	3374	3402	-1.308584111	-1.032201594	-0.93482743	1.082135323	1.053964446	1.081449217		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hid	ɪ	h	n	d	C	2792.63	2792.69	66.58	232	232	230	444	439	436	2534	2509	2325	3199	3193	2996	-0.800008207	-0.811333357	-0.818190527	0.941721591	0.931806777	0.855642548		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hid	ɪ	h	n	d	C	2844.24	2844.30	55.33	211	206	203	400	402	391	2423	2446	2318	3122	3113	3088	-0.904368223	-0.899380681	-0.92712521	0.896928951	0.906376546	0.852627254		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hid	ɪ	h	n	d	C	2983.41	2983.48	67.03	235	237	235	412	451	425	2514	2329	2266	3265	3332	3304	-0.874809421	-0.78436543	-0.843743601	0.933797619	0.8573615	0.829938672		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hode	o	h	n	d	C	2443.53	2443.66	126.24	226	226	237	446	436	431	1126	1131	1169	2948	2904	2789	-0.795513818	-0.818190527	-0.82972468	0.130594039	0.135024706	0.168071192		n				JMR	Thu Mar 05 12:48:31 2015	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.4.04	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hode	o	h	n	d	C	2679.78	2679.88	98.43	221	221	221	441	427	422	1103	1110	1167	2873	2859	2839	-0.806787894	-0.839048757	-0.850827456	0.109956249	0.116282524	0.166358862		n				JMR	Thu Mar 05 12:48:31 2015	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.4.04	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hode	o	h	n	d	C	2931.48	2931.63	150.85	225	216	--undefined--	428	409	404	1066	920	1232	2960	2998	3417	-0.836709574	-0.882117614	-0.894417892	0.075835835	-0.0714591	0.220561374	formants look a little odd	n				JMR	Thu Mar 05 12:48:31 2015	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.4.04	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hood	ʊ	h	n	d	C	2912.37	2912.43	56.36	215	212	207	409	421	407	1505	1674	1812	3053	3114	2934	-0.882117614	-0.853199936	-0.887019584	0.420715407	0.527138481	0.606353717		n				JMR	Wed Jul 16 22:24:26 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hood	ʊ	h	n	d	C	2985.71	2985.78	77.25	227	221	213	428	428	418	1661	1747	1895	3030	2994	2982	-0.836709574	-0.836709574	-0.860351337	0.51934234	0.56982254	0.651141348		n				JMR	Wed Jul 16 22:24:26 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	hood	ʊ	h	n	d	C	2994.38	2994.45	64.86	217	216	214	413	421	416	1503	1420	1815	2856	2673	2627	-0.872385177	-0.853199936	-0.86514751	0.41938562	0.362579381	0.608007977		n				JMR	Wed Jul 16 22:24:26 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	kay	e	k	y	t	#	2522.73	2522.97	241.17	--undefined--	217	231	806	404	413	2537	2428	2551	3295	2874	2987	-0.203749027	-0.894417892	-0.872385177	0.94290479	0.898990382	0.948407948		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	kay	e	k	y	t	#	2640.01	2640.20	185.60	--undefined--	236	247	522	451	464	2582	2569	2509	3200	3105	2869	-0.638165182	-0.78436543	-0.755948218	0.960486802	0.955439227	0.931806777		n	JMR	Sun Aug 03 13:29:42 2014		JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	kay	e	k	y	t	#	2909.96	2910.21	244.74	--undefined--	213	217	394	415	422	2684	2533	2776	3554	2972	3174	-0.919481861	-0.86755425	-0.850827456	0.999230728	0.94132688	1.032933552		n	JMR	Sun Aug 03 13:29:42 2014		JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	lag	æ	l	n	g	G	2132.88	2132.99	107.62	178	176	175	709	684	515	1897	1959	2110	3018	2975	2793	-0.331977243	-0.367874852	-0.651665869	0.6521962	0.684356648	0.758610457		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	lag	æ	l	n	g	G	2292.58	2292.70	120.01	180	184	184	727	702	549	1820	1839	2000	2975	2838	2752	-0.306906292	-0.341899366	-0.587734328	0.61075901	0.621144455	0.70506969		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	lag	æ	l	n	g	G	2460.40	2460.51	106.53	168	168	172	649	624	530	1823	1844	1859	2975	2899	2720	-0.420400053	-0.459682401	-0.622955763	0.612406005	0.623859634	0.631961218		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	leg	ɛ	l	n	g	G	2119.52	2119.61	88.22	171	169	168	494	485	467	2064	2346	2563	2946	2640	2968	-0.693297253	-0.711683879	-0.749503512	0.736568357	0.864634259	0.953100957		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	leg	ɛ	l	n	g	G	2289.35	2289.42	69.99	187	190	190	521	386	410	2153	2338	2221	2939	2947	2696	-0.640082728	-0.9399954	-0.87967561	0.778784728	0.861218372	0.809880054		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	leg	ɛ	l	n	g	G	2574.62	2574.71	89.80	165	117	84	475	469	455	1911	2079	2400	3017	2922	2837	-0.732517966	-0.745230001	-0.775535351	0.659549174	0.743809518	0.887391246		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	leggings	ɛ	l	n	g	G	2195.17	2195.24	68.37	179	177	170	520	493	432	1921	2174	2211	2941	2949	2708	-0.642003958	-0.695323596	-0.827407182	0.664768393	0.788491298	0.805367411		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	leggings	ɛ	l	n	g	G	2267.02	2267.09	62.17	188	188	190	522	468	385	1924	1995	2213	3183	3046	2956	-0.638165182	-0.747364474	-0.942589436	0.666328861	0.702566559	0.80627157		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	leggings	ɛ	l	n	g	G	2441.17	2441.23	60.87	193	193	192	558	502	477	1883	2067	2395	3068	3001	2837	-0.571473807	-0.67723265	-0.728316279	0.644788759	0.73802079	0.88530574		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	magnet	æ	m	n	g	G	2088.17	2088.32	149.27	174	170	171	737	660	491	2062	1974	2066	2918	2796	2672	-0.293244878	-0.403592935	-0.699388642	0.735598895	0.69198445	0.73753688		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	magnet	æ	m	n	g	G	2404.24	2404.36	113.96	169	165	165	655	633	596	1963	1946	1874	2856	2795	2698	-0.411197534	-0.445362348	-0.505592103	0.686396424	0.677698493	0.639997693		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	magnet	æ	m	n	g	G	2467.25	2467.35	107.77	105	173	180	759	810	747	2001	2018	2126	2867	2823	2722	-0.263830992	-0.198798522	-0.279767585	0.705569565	0.714029431	0.766164789		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	measure	ɛ	m	n	ʒ	C	2273.49	2273.60	105.97	208	209	207	605	575	357	2139	2102	2140	3106	3105	3105	-0.490604312	-0.541462729	-1.018096988	0.772260939	0.754811782	0.772728338		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	measure	ɛ	m	n	ʒ	C	2600.94	2601.07	124.17	203	210	217	502	571	403	2000	1972	1927	2972	3015	3011	-0.67723265	-0.54844356	-0.896896208	0.70506969	0.690970765	0.667886899		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	measure	ɛ	m	n	ʒ	C	2676.02	2676.10	89.09	203	217	219	503	535	389	2208	2090	2031	3056	3062	3081	-0.6752426	-0.613566023	-0.932253426	0.804009638	0.749086575	0.720450792		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	nag	æ	n	n	g	G	2079.23	2079.38	146.26	175	174	175	737	780	586	2068	1907	2083	2975	2695	2765	-0.293244878	-0.23653885	-0.52251298	0.738504466	0.657453836	0.745731671		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	nag	æ	n	n	g	G	2350.74	2350.88	139.36	86	87	118	417	538	588	2175	2097	2190	3105	2997	2879	-0.862746548	-0.60797421	-0.519105822	0.788951174	0.752430261	0.795824053		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	nag	æ	n	n	g	G	2477.42	2477.57	156.03	176	173	178	750	796	578	2054	1900	2044	3001	2879	2779	-0.275759563	-0.216233584	-0.536258901	0.731711621	0.653776395	0.726831181		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	negative	ɛ	n	n	g	G	2185.10	2185.21	104.67	91	185	183	511	518	426	2386	2443	2533	3052	2955	2936	-0.65946318	-0.645857528	-0.841393424	0.881540833	0.905149301	0.94132688		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	negative	ɛ	n	n	g	G	2297.44	2297.54	92.90	85	86	82	403	484	471	2502	2588	2674	3211	3153	3080	-0.896896208	-0.713747863	-0.740974676	0.929012921	0.962807886	0.995497988		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	negative	ɛ	n	n	g	G	2510.55	2510.65	101.57	174	173	171	545	585	500	2165	2174	2137	3020	2919	2840	-0.595046975	-0.524220923	-0.681224671	0.784342871	0.788491298	0.771325485		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	odd	ɑ	t	n	d	C	2453.85	2454.00	150.87	207	205	230	815	592	645	1412	1558	1919	2870	2812	2722	-0.192644657	-0.512326135	-0.426582453	0.356929648	0.455325457	0.663726726		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	odd	ɑ	t	n	d	C	2480.87	2481.01	140.90	202	203	231	723	592	639	1421	1475	1576	2690	2635	2618	-0.312423548	-0.512326135	-0.435928315	0.363283358	0.400580499	0.466812501		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	odd	ɑ	t	n	d	C	2752.19	2752.37	179.60	211	193	197	762	722	642	1278	1323	1588	3032	2971	2897	-0.259886214	-0.313807631	-0.431244466	0.257218865	0.291824394	0.474397872		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	pagan	e	p	y	g	G	2217.62	2217.80	172.18	--undefined--	229	202	626	417	385	2241	2440	2466	2805	2984	2520	-0.456482399	-0.862746548	-0.942589436	0.818844704	0.903920548	0.914519914	"20 asp, midok"	n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	pagan	e	p	y	g	G	2355.99	2356.14	141.83	--undefined--	201	184	610	456	433	2015	2465	2666	2884	3038	2831	-0.482373813	-0.77333996	-0.825095042	0.712541705	0.914114317	0.992501731	"20 asp, midok"	n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	pagan	e	p	y	g	G	2557.10	2557.26	161.65	--undefined--	196	188	593	439	389	2189	2410	2464	2938	2970	2913	-0.510638371	-0.811333357	-0.932253426	0.795367328	0.891549257	0.913708555	"20 asp, midok"	n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	peg	ɛ	p	y	g	G	2147.28	2147.41	127.59	--undefined--	187	179	605	532	493	1931	2143	2352	2828	2861	2754	-0.490604312	-0.619189281	-0.695323596	0.669960513	0.774129226	0.867188539	"20 asp, midok"	n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	peg	ɛ	p	y	g	G	2400.94	2401.07	135.19	--undefined--	213	187	693	453	524	1985	2127	2220	2957	2934	2834	-0.354802771	-0.779940644	-0.634341086	0.697541423	0.766635045	0.809429705	"20 asp, midok"	n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	peg	ɛ	p	y	g	G	2464.17	2464.30	131.30	--undefined--	213	199	779	434	510	2171	2268	2308	2815	2920	2762	-0.237821724	-0.822788236	-0.661422044	0.7871104	0.830820895	0.848303858	"20 asp, midok"	n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	plague	e	l	n	g	G	2139.57	2139.64	70.61	170	169	168	490	484	468	2143	2427	2521	2710	2872	2777	-0.701427379	-0.713747863	-0.747364474	0.774129226	0.898578436	0.936578157		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	plague	e	l	n	g	G	2403.17	2403.24	69.99	173	169	166	505	486	429	2121	2164	2387	2920	2875	2857	-0.671274341	-0.709624146	-0.834375851	0.763810185	0.78388087	0.881959856		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	plague	e	l	n	g	G	2547.16	2547.24	78.66	177	176	169	519	496	439	2122	2239	2311	3090	2985	2928	-0.643928887	-0.689256843	-0.811333357	0.764281549	0.817951847	0.84960284		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	regular	ɛ	ɹ	n	g	G	2160.09	2160.16	70.94	179	180	179	520	516	448	2100	2222	2340	2869	2862	2761	-0.642003958	-0.649726004	-0.791039537	0.753859854	0.8103302	0.862073438		n	VF			VF				
SH18CF2K	wordlist	Seattle	West	Female	Caucasian	2	regular	ɛ	ɹ	n	g	G	2325.27	2325.32	54.64	178	177	175	528	516	491	1922	1969	2023	2543	2624	2604	-0.626736486	-0.649726004	-0.699388642	0.66528882	0.689448309	0.716504067		n	VF			VF				
